_id,main_subj,tree_subj_ids,tree_subjs,hadith_ids,url
6fefb501dbc7242d2b425c27450e978d,اسْتَعْمَلَ قُدَامَةَ بْنَ مَظْعُونٍ عَلَى الْبَحْرَيْنِ,"['3ad2fcfb81fbf473421e23a82401668f', '2612a32a8d7d580f6b84005c6e66d72e']","['الولايات من قبل الإمام', 'تسمية من شهد بدرا']",['bukhari-03788'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=7715_30787
0e282c43ba59c0ebeb71916e6a4d2d5d,نَهَى عَنْ كِرَاءِ الْمَزَارِعِ,"['63f49b66fec7fc570b908a7165a26377', '7fa8ef78068bc9ace7ce90ed24ac3a44', '2612a32a8d7d580f6b84005c6e66d72e']","['حكم المزارعة والمخابرة', 'شروط المزارعة', 'تسمية من شهد بدرا']",['bukhari-03789'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=6225_6197_30787
0c94e56c3cb625f68156288a33aebd67,رَأَيْتُ رِفَاعَةَ بْنَ رَافِعٍ الْأَنْصَارِيَّ وَكَانَ شَهِدَ بَدْرًا,['2612a32a8d7d580f6b84005c6e66d72e'],['تسمية من شهد بدرا'],['bukhari-03790'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30787
4718e70a2d720072aa192a7786bfb962,مَا الْفَقْرَ أَخْشَى عَلَيْكُمْ وَلَكِنِّي أَخْشَى أَنْ تُبْسَطَ عَلَيْكُمْ الدُّنْيَا,"['d62edf53ae40c742d863b432b5ce0bb5', '3ad2fcfb81fbf473421e23a82401668f', '2612a32a8d7d580f6b84005c6e66d72e', '96a11d17a5bb46deb16fb8e54d2faa9a', '1579d6ce9254071ddf5fc0d8a823c282', '55459fa1a2d46cb80d94d49af8907602', '30defe9b19fbfa25b9af673fe2aa5765', 'f842cc6c67638f4b8d719c5e22a42e23', '24057fb7759821a50e1a8835c713d76d']","['فتنة المال', 'الولايات من قبل الإمام', 'تسمية من شهد بدرا', 'أبو عبيدة عامل النبي على البحرين', 'فضل الزهد', 'ما جاء في ذم الدنيا', 'محل الجزية ( أهلها )', 'التفضيل بين الفقر والغنى (الفقير الصابر والغني الشاكر)', 'أنواع الفتن']",['bukhari-03791'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32944_7715_30787_31420_24626_29497_8835_29544_30196
270664e1298f779b2f9fc9961d9278e8,لَا تَقْتُلْهُ فَقَالَ يَا رَسُولَ اللَّهِ إِنَّهُ قَطَعَ إِحْدَى يَدَيَّ ثُمَّ قَالَ ذَلِكَ بَعْدَ مَا قَطَعَهَا,"['afa2892251f3abb5ef5d983cbb1b71e4', 'cac01f0060de71715455e98135bd7b20', '2612a32a8d7d580f6b84005c6e66d72e', '9c6f9d117868b2ccb96bdaaefd006400']","['تعريف الإسلام وفضله', 'قتال المسلم', 'تسمية من شهد بدرا', 'عصمة النفس بالإيمان']",['bukhari-03794'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=28632_30544_30787_8106
c16d00ef708bd004295bf3877ce089b8,لَمَّا تُوُفِّيَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قُلْتُ لِأَبِي بَكْرٍ انْطَلِقْ بِنَا إِلَى إِخْوَانِنَا مِنْ الْأَنْصَارِ,"['2612a32a8d7d580f6b84005c6e66d72e', 'bcfdf81bec24146f325492417386ba5b']","['تسمية من شهد بدرا', 'حديث السقيفة']",['bukhari-03796'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30787_31156
b69a0223ad4cead6c49aa8bf96dec201,لَأُفَضِّلَنَّهُمْ عَلَى مَنْ بَعْدَهُمْ,"['7ef21f71a8a683e2ba3f1803583fcb5a', '6a2999b4db2a4c335d08b53d113bf250', '7877ed91ad7381c851f51f0334801085', '0dcc162e442b609861ff9d569fcb017d']","['عطاء من شهد بدرا', 'فضل أهل بدر', 'تقدير العطايا من واجبات الإمام', 'سياسة عمر']",['bukhari-03797'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30788_30790_7690_31241
100bcfe3093a2dd99467388c5374f98d,تَعِسَ مِسْطَحٌ فَقُلْتُ بِئْسَ مَا قُلْتِ,"['2612a32a8d7d580f6b84005c6e66d72e', '169afcf0f182bbd9910e16947fd6bed1']","['تسمية من شهد بدرا', 'كون المزكي ذكرا']",['bukhari-03801'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30787_15922
8c50544aad46d15bf56a485f0eed3edd,هَلْ وَجَدْتُمْ مَا وَعَدَكُمْ رَبُّكُمْ حَقًّا,"['07042f6b679a231396591cbc58676372', 'fa1ffe3143629fcbffa887005185f100', '264a311a53f0afef81e8316d6f445694', '4b04319fcd6ceb0170407ff16d2cf608', '6c76c32dcd37913d27d7c09662267d79']","['قتلى المشركين في القليب يوم بدر', 'ثبوت عذاب القبر', 'عذاب الكفار واليهود في القبر', 'سماع الأموات كلام الأحياء وإجابتهم لهم', 'الإيمان بفتنة القبر وعذاب القبر']",['bukhari-03802'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30779_32925_32930_29666_28763
e456956fba78d87c3196c4a7d1f1f6d8,حَارَبَتْ النَّضِيرُ وَقُرَيْظَةُ فَأَجْلَى بَنِي النَّضِيرِ وَأَقَرَّ قُرَيْظَةَ,"['bd3eff250f109bb22daeecb18a5562a8', '54282b939c8d2510ad0581cf8a46f370', '65df84fcd69f4a707499fcd36e04df53', '97469a487b6f3477d54bf27ee78a973d', '1e425d808f608a974a0db4a8e8af0dc5', '47824b22cf2cefecdd5ac38d9318091e', 'aad615ff6fac45ee20f05e1334a8cc6c', '0f231e1ebbc03d5f7606062690eda995', 'f86456d3ecc0a421b63d40d6635a6ccd']","['حكم الغنائم', 'لا يجتمع في الجزيرة دينان', 'المباغتة بالحرب', 'من آثار عقد الأمان صيانة دمائهم', 'قتل مقاتلة بني قريظة وسبي ذريتهم', 'مصير بني قريظة', 'إجلاء بني النضير', 'استرقاق الأسير', 'استرقاق النساء والذراري الأسرى']",['bukhari-03804'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=33456_30475_33411_9122_30835_30837_30868_33439_8395
d262b0be7d0ffbb86d864e8bcbfbf2b9,كَانَ الرَّجُلُ يَجْعَلُ لِلنَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ النَّخَلَاتِ,"['0fac24eebb38efc949649bf1de597551', '4e47aebf4eef2e04ae6ab1af3872ffb5', '770453a4111aa7bb2f4cfdd4aff928eb', '52a09eab3f6a083478475687f55e454a']","['الإنابة بالسؤال', 'قسمة الإمام الأموال العامة', 'ما أفاء الله به من بني النضير', 'الحلف بصفات الله']","['bukhari-03894', 'bukhari-03806']",https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32221_33661_30869_16369
805d224bacccfccdf0acbcea80f5eb2b,حَرَّقَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ نَخْلَ بَنِي النَّضِيرِ وَقَطَعَ وَهِيَ الْبُوَيْرَةُ,"['c44996f5eb2bad78f22d7946ab0b7ad7', '81623e07fe12c3c199131b09a6922a00']","['نزول سورة الحشر', 'إحراق نخيل بني النضير']",['bukhari-03807'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32310_30866
8bf2bbf030467681d82a140a929ace5d,لَا نُورَثُ مَا تَرَكْنَا صَدَقَةٌ يُرِيدُ بِذَلِكَ نَفْسَهُ,"['effa99f30cc71e375430ce5b71b45031', '1d54c527b90c3ba24e89c701387d9cca', '3eac65700b3baa8974ee8d6b215e9db4', '366cf508513ba520cf29639e8a0da7f5', '770453a4111aa7bb2f4cfdd4aff928eb', 'b35aaba3fe54b286c65e38fe8f9f43fc', 'e5d9637a0024b0c4af6ec4709e86d174', '328721ca484d31724bd5f86f59de3c7b', 'f5269a460a41a64efea52cf971f714b8', 'd3d08cdd0094eb5d85782b898d5c9458', 'eb736bb0d4191915bcc7db8e0c780835']","['الأنبياء لا تورث', 'تفسير سورة الحشر', 'مصارف الفيء', 'عطاء الإمام من الفيء', 'ما أفاء الله به من بني النضير', 'قضاء عمر في ميراث النبي', 'تقشف عمر', 'تسمية عمر بأمير المؤمنين', 'مطالبة علي بإرث الرسول', 'ادخار نفقة الزوجات', 'تقدير النفقة بالمال']",['bukhari-03809'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=25211_29030_8585_33461_30869_31223_31229_31234_31316_33336_13210
059e860fe6220c94e3af6fe01216b676,ابْسُطْ رِجْلَكَ فَبَسَطْتُ رِجْلِي فَمَسَحَهَا فَكَأَنَّهَا لَمْ أَشْتَكِهَا قَطُّ,"['ff5416798b4b0ee72eaf424d4d41e9e1', '23c6b04e11ca48d7b29c8cb67df57dfd', '26b47364c62c9030a4fb6128dd78b59e', '9628e87eb2d5b56103c6aa3d46f2fbfd', '6f45ed698984660d063254beeb2c49ae']","['إيذاء عبد الله بن أبي الحقيق وقتله', 'شفاء المرض ببركة النبي', 'الخدعة في الحرب', 'كراهة تمني لقاء العدو', 'أن يؤمر الإمام على المجاهدين أميرا']",['bukhari-03813'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30724_31014_25558_25875_8134
6e8a8b3d854154ce7971e903d8b8c4a1,بَعَثَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِلَى أَبِي رَافِعٍ عَبْدَ اللَّهِ بْنَ عَتِيكٍ وَعَبْدَ اللَّهِ بْنَ عُتْبَةَ فِي نَاسٍ مَعَهُمْ فَانْطَلَقُوا حَتَّى دَنَوْا مِنْ الْحِصْنِ,"['ff5416798b4b0ee72eaf424d4d41e9e1', '26b47364c62c9030a4fb6128dd78b59e', '9628e87eb2d5b56103c6aa3d46f2fbfd', '65df84fcd69f4a707499fcd36e04df53', 'cd64aac1c2ef9a7f6ec8022fccc8c431']","['إيذاء عبد الله بن أبي الحقيق وقتله', 'الخدعة في الحرب', 'كراهة تمني لقاء العدو', 'المباغتة بالحرب', 'قتل المشرك وهو نائم']",['bukhari-03814'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30724_25558_25875_33411_33419
9abfc724dcc544ff531f4df0ead6ea35,إِنِّي بَيْنَ أَيْدِيكُمْ فَرَطٌ وَأَنَا عَلَيْكُمْ شَهِيدٌ وَإِنَّ مَوْعِدَكُمْ الْحَوْضُ,"['091f1e13d08f91ada93af601d5606f2f', 'b9cb175188a02b9c89bee99b11bc2fe3', '55459fa1a2d46cb80d94d49af8907602', '31d81a3d978cc2314bc9a25356044d62', 'd52ed672f587a4694f4c39154c2088eb', '628789d8f2e6bd019abc95d2ec674005']","['النبي شاهد وبشير ونذير', 'الصلاة على شهداء أحد', 'ما جاء في ذم الدنيا', 'سبق النبي على الحوض', 'رؤية الحوض من على المنبر', 'صلاة الجنازة على القبر بعد دفن الميت']",['bukhari-03816'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31037_30805_29497_30446_30449_27403
4736a37eb021b48fa78c8dc49cd24e8c,لَا تَبْرَحُوا إِنْ رَأَيْتُمُونَا ظَهَرْنَا عَلَيْهِمْ فَلَا تَبْرَحُوا وَإِنْ رَأَيْتُمُوهُمْ ظَهَرُوا عَلَيْنَا فَلَا تُعِينُونَا,"['dd047fff22b3327e5ebf4013ed876249', '5dc6b7ac8c32cbb8477365191062aeaf', 'aee2e66b8b416f8b4ca5d22151da26ac', 'bb10c8fd819c44f0bee6c6239c4341e8', '08491abb6a62150e0c3e5c23ca9cba4f', '26b47364c62c9030a4fb6128dd78b59e', 'ba8f24d840037ffdc0a953a58107ce7d', '5f1d41d5aba162b734fbdf8b3d3a62ee', 'eac32e80471c5fab519f4c6cabe36929', '6f33ad259e684d3dc8fb44e2e7dfab8c', '2595edc050e328502144f817993f3ec0', '799bcf6680faab518e1ad525a1958eab', '08c15e7c8c0bc8be8d11fb7b47ca409e']","['غزوات النبي', 'تفسير سورة آل عمران', 'التزين بالحلي', 'طاعة الجند الأمير', 'مندوبات الجهاد في حق الأمير', 'الخدعة في الحرب', 'الفرار متحيزين إلى فئة أو متحرفين لقتال', 'موقعة أحد وتنظيم الصفوف', 'ما يتعلق بالقتال والمقاتلين يوم أحد', 'إصابة النبي يوم أحد', 'هزيمة المسلمين في أحد', 'موقف عمر يوم أحد', 'أسماء الله عز وجل']",['bukhari-03817'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=29308_28974_17542_25876_8143_25558_8189_30793_30794_30798_30803_31243_28723
eb79769e0ba47362d5f86d196269637b,أُتِيَ بِطَعَامٍ وَكَانَ صَائِمًا فَقَالَ قُتِلَ مُصْعَبُ بْنُ عُمَيْرٍ وَهُوَ خَيْرٌ مِنِّي,"['ab996e9e8a50ef02837d89dd88056c1c', '0a808ac79eb36c53df4ebd15f0de0751', 'ec08a2ae93abe7aebe6e71170fa43336', '0f57fe6d7d8096ade63f986661b9acd7', '55459fa1a2d46cb80d94d49af8907602', '38786e0a63fec9eacfb75c97201699ab']","['قتلى أحد', 'قتل حمزة في أحد', 'مقتل مصعب يوم أحد', 'تجهيز مصعب وتكفينه', 'ما جاء في ذم الدنيا', 'ما يشترط في الكفن']",['bukhari-03819'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30804_31605_31709_31710_29497_2091
a52228bc7d5cd41bc52ba323ea3d1ba2,فِي الْجَنَّةِ فَأَلْقَى تَمَرَاتٍ فِي يَدِهِ ثُمَّ قَاتَلَ حَتَّى قُتِلَ,"['ab996e9e8a50ef02837d89dd88056c1c', '618d8f4d4dd404b1b851293e70d83123']","['قتلى أحد', 'فضل الشهادة في سبيل الله']",['bukhari-03820'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30804_25561
4ec38834b9d36c9812032db84ca8c4fc,غَطُّوا بِهَا رَأْسَهُ وَاجْعَلُوا عَلَى رِجْلِهِ الْإِذْخِرَ,"['ab996e9e8a50ef02837d89dd88056c1c', 'ec08a2ae93abe7aebe6e71170fa43336', '0f57fe6d7d8096ade63f986661b9acd7', 'c651f40053e1ac6dc2fd59b71ebdb3e6', '38786e0a63fec9eacfb75c97201699ab']","['قتلى أحد', 'مقتل مصعب يوم أحد', 'تجهيز مصعب وتكفينه', 'ما يستحب في الكفن إذا كان الميت شهيدا', 'ما يشترط في الكفن']",['bukhari-03821'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30804_31709_31710_2109_2091
296ec3a2d463072b35b7f2169d2312ee,اللَّهُمَّ إِنِّي أَعْتَذِرُ [ ص: 1488 ] إِلَيْكَ مِمَّا صَنَعَ هَؤُلَاءِ يَعْنِي الْمُسْلِمِينَ وَأَبْرَأُ إِلَيْكَ مِمَّا جَاءَ بِهِ الْمُشْرِكُونَ,"['f360ae2662a79ef179e532ae9479bbb6', 'd26eb308447fcb897351aab305ecc20b', '2595edc050e328502144f817993f3ec0', 'ab996e9e8a50ef02837d89dd88056c1c', 'd021dbd02d047ebf987acbe3d8ff0a2a']","['فضل الجرح في سبيل الله', 'تخلف بعض الصحابة عن بدر', 'هزيمة المسلمين في أحد', 'قتلى أحد', 'مواقف أنس بن النضر ومآثره']",['bukhari-03822'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=33429_30789_30803_30804_31543
a77b96463110ec279cb886ba2edbebb8,فَقَدْتُ آيَةً مِنْ الْأَحْزَابِ حِينَ نَسَخْنَا الْمُصْحَفَ,"['2550a6a801d1c54b6b4319ee52126773', '4b96aff6b865cf2bd77f314e68005857', 'c993fde47db10fb3baa5ee17308fc5d8']","['حفظ القرآن من التحريف والتبديل', 'زيد أحد الذين جمعوا القرآن', 'زيد أحد كتاب الوحي']",['bukhari-03823'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=28740_31618_31619
a973997a079c9d4add8610e807841601,إِنَّهَا طَيْبَةُ تَنْفِي الذُّنُوبَ كَمَا تَنْفِي النَّارُ خَبَثَ الْفِضَّةِ,"['9d2565488468a7e7522f4210166b8e9a', '589c157219833d976b16f05231cee333', 'fa939b6567d53b2f79db9b65497c484d']","['نفي المدينة خبثها', 'نزول سورة النساء', 'عودة المنافقين يوم أحد']",['bukhari-03824'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30720_32267_30797
87579748d3456bd5dcec75813e7b0594,نَزَلَتْ هَذِهِ الْآيَةُ فِينَا إِذْ هَمَّتْ طَائِفَتَانِ مِنْكُمْ أَنْ تَفْشَلَا بَنِي سَلِمَةَ وَبَنِي حَارِثَةَ,['0a90a16ccda94878d4741cb803992e5d'],['نزول سورة آل عمران'],['bukhari-03825'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32266
2daa0b726ea8a65d2f9d941c69dd58a7,فَهَلَّا جَارِيَةً تُلَاعِبُكَ,"['0ea49f0f268522e29ca19f3174fe37b2', 'ab996e9e8a50ef02837d89dd88056c1c', 'ee4a9a6de141088c5cd9be899bdd5e9d', '547051d3e16918e6f2109ee15ac89419']","['ملاعبة الرجل أهله', 'قتلى أحد', 'الصفات المطلوبة في الزوجة', 'من حقوق الزوجة على الزوج حسن العشرة']",['bukhari-03826'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=27236_30804_10811_17941
73774763a52bbedbe6ec8465c8ce7568,يَوْمَ أُحُدٍ وَمَعَهُ رَجُلَانِ يُقَاتِلَانِ عَنْهُ,"['286d4d60a7c08bb505d43816b006a0b2', '18ad7a04c5bf9f08be4a4b2d7c7467ac']","['علاقة الملائكة بالبشر', 'قتال الملائكة عن النبي في أحد']",['bukhari-03828'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=28736_30800
8248e2b5ba8916a8f5dc0653b88c3e40,جَمَعَ لِي النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَبَوَيْهِ يَوْمَ أُحُدٍ,['4d99e59b9dab99bece24450690c066ef'],['مكانة سعد عند النبي'],['bukhari-03830'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31442
231fbef228244fb57591c24969439dc4,فِدَاكَ أَبِي وَأُمِّي وَهُوَ يُقَاتِلُ,"['df092e83c9662481a1ee1f20924e7d74', '4d99e59b9dab99bece24450690c066ef', '0a03c8daf47cdb3970143af5a24c9794']","['تحريض الإمام الجند على الجهاد', 'مكانة سعد عند النبي', 'قول فداك أبي وأمي']",['bukhari-03831'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=27470_31442_33064
21262c1b04990b226c3f2a7cd7cda83f,مَا سَمِعْتُ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَجْمَعُ أَبَوَيْهِ لِأَحَدٍ غَيْرَ سَعْدٍ,['4d99e59b9dab99bece24450690c066ef'],['مكانة سعد عند النبي'],['bukhari-03832'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31442
bff5fd6278e15f83121c34570254141c,يَا سَعْدُ ارْمِ فِدَاكَ أَبِي وَأُمِّي,"['df092e83c9662481a1ee1f20924e7d74', '4a42c7da612cc2c9595a7daf8633ad7b', '7248d015cbc687f43dc204e1fd713e98', '0a03c8daf47cdb3970143af5a24c9794']","['تحريض الإمام الجند على الجهاد', 'شروط من يخرج للجهاد', 'فضل سعد بن أبي وقاص', 'قول فداك أبي وأمي']",['bukhari-03833'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=27470_7927_31440_33064
4840fef730c180912d078ed653f9c238,أَنَّهُ لَمْ يَبْقَ مَعَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فِي بَعْضِ تِلْكَ الْأَيَّامِ الَّتِي يُقَاتِلُ فِيهِنَّ غَيْرُ طَلْحَةَ وَسَعْدٍ عَنْ حَدِيثِهِمَا,"['bce54b85ac37058e47a1b4cdd864ca63', '30ec019a154da99b35b57fe6b046704a']","['قتال سعد يوم أحد', 'ملازمة طلحة لرسول الله']",['bukhari-03834'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31437_31448
497a924d7f8c6aee463c4b0cdab264b2,فَمَا سَمِعْتُ أَحَدًا مِنْهُمْ يُحَدِّثُ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِلَّا أَنِّي سَمِعْتُ طَلْحَةَ يُحَدِّثُ عَنْ يَوْمِ أُحُدٍ,"['a433d3f98b3538c516603520a98316c8', '2bf6974b6736893fe49bde063eae54b7']","['الكذب على الرسول', 'شهود طلحة أحدا']",['bukhari-03835'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=18985_31449
8bad3f78a71522685f2848514f59c610,أَبُو طَلْحَةَ بِأَبِي أَنْتَ وَأُمِّي لَا تُشْرِفْ يُصِيبُكَ سَهْمٌ مِنْ سِهَامِ الْقَوْمِ نَحْرِي دُونَ نَحْرِكَ,"['3b326b2b988a50e210983e085f7581c2', '8aff56f8f49ca7a51f5958283048d253', '5f1d41d5aba162b734fbdf8b3d3a62ee', 'f5895f3166f8712dd24d593189817e8e', 'f167286a6ca32369fe15cca2ad9090a3', '8536a46f4f63801e315beda51e433b42']","['من شروط الإمامة الكبرى الشجاعة', 'جهاد المرأة', 'موقعة أحد وتنظيم الصفوف', 'دفاع طلحة عن النبي يوم أحد', 'دفاع طلحة عن النبي', 'مهارة أبي طلحة في الرمي']",['bukhari-03837'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=7648_7938_30793_30799_31447_31497
a42f49ba2b214794fce10e774b827218,إِنَّ لَكَ أَجْرَ رَجُلٍ مِمَّنْ شَهِدَ بَدْرًا وَسَهْمَهُ وَأَمَّا تَغَيُّبُهُ عَنْ بَيْعَةِ الرِّضْوَانِ,"['5dc6b7ac8c32cbb8477365191062aeaf', '4a42c7da612cc2c9595a7daf8633ad7b', '41c717fc24112b6171a696f091a61fc7', '7ef21f71a8a683e2ba3f1803583fcb5a', 'a8aa74b8fa950a0d406721cd2b2de4e8', '3971bc7649441d4fa9ebd540ebe26e91', '29f5bb61f459af04ce7f30603e5253b0', '88f9aebf429aee4599895231acd6358a', '4196a1b92773bdcc8f4cd89eb9a9ef92']","['تفسير سورة آل عمران', 'شروط من يخرج للجهاد', 'الغنيمة لمن شهد الوقعة', 'عطاء من شهد بدرا', 'بيعة الرضوان وصلح الحديبية', 'تخلف عثمان عن غزوة بدر', 'عفو الله عن عثمان يوم أحد', 'غياب عثمان عن الحديبية', 'التكبير عند التعجب']",['bukhari-03839'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=28974_7927_23730_30788_29388_31280_31281_31285_33108
352e1981f6de1fd4a36881fd89cb69ad,سَمِعَ اللَّهُ لِمَنْ حَمِدَهُ [ ص: 1494 ] رَبَّنَا وَلَكَ الْحَمْدُ فَأَنْزَلَ اللَّهُ لَيْسَ لَكَ مِنْ الْأَمْرِ شَيْءٌ إِلَى قَوْلِهِ فَإِنَّهُمْ ظَالِمُونَ,"['8c59fac1e5fd426a72d64d165261b609', '0a90a16ccda94878d4741cb803992e5d', 'cd8203bcba68eb78b3ce2d31f95c8f46', '8cefd2f3acd8aa104a9d017f78583c2d', '8ef593de4dee6a7d85a6684f2096da0a', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['دعاء النبي على قريش', 'نزول سورة آل عمران', 'الذكر في الركوع والسجود والرفع منه', 'الدعاء على الأعداء', 'الدعاء في الصلاة', 'قول ربنا ولك الحمد']",['bukhari-03842'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30615_32266_1570_32079_24992_1548
94fb60a6007976b1a2011f9e2615aedb,مِمَّنْ بَايَعَ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ عُمَرُ فَإِنَّهَا كَانَتْ تُزْفِرُ لَنَا الْقِرَبَ يَوْمَ أُحُدٍ,"['8aff56f8f49ca7a51f5958283048d253', '5f1d41d5aba162b734fbdf8b3d3a62ee', '328721ca484d31724bd5f86f59de3c7b']","['جهاد المرأة', 'موقعة أحد وتنظيم الصفوف', 'تسمية عمر بأمير المؤمنين']",['bukhari-03843'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=7938_30793_31234
90f77701dd30d7b665ce67405ce349a2,اشْتَدَّ غَضَبُ اللَّهِ عَلَى قَوْمٍ فَعَلُوا بِنَبِيِّهِ يُشِيرُ إِلَى رَبَاعِيَتِهِ,"['a53db833526d6b12cbc446ce7618783c', 'df715bbee07a3b6a60d1aa87389ece4f', '6f33ad259e684d3dc8fb44e2e7dfab8c']","['تعرض الأنبياء للبلاء', 'البلاء في سبيل الدعوة', 'إصابة النبي يوم أحد']",['bukhari-03845'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31788_32024_30798
bd8bd43c8fae45083e6c592cbf1a8639,مَنْ يَذْهَبُ فِي إِثْرِهِمْ فَانْتَدَبَ مِنْهُمْ سَبْعُونَ رَجُلًا قَالَ كَانَ فِيهِمْ أَبُو بَكْرٍ وَالزُّبَيْرُ,"['5dc6b7ac8c32cbb8477365191062aeaf', 'fa939b6567d53b2f79db9b65497c484d', '6f33ad259e684d3dc8fb44e2e7dfab8c', 'fe3aa5e1fdc107bf3016f37c0ef2673b']","['تفسير سورة آل عمران', 'عودة المنافقين يوم أحد', 'إصابة النبي يوم أحد', 'دفاع أبي بكر عن الإسلام']",['bukhari-03849'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=28974_30797_30798_31146
a55b6fa06e030c0560fb954236a5c21f,أَيُّهُمْ أَكْثَرُ أَخْذًا لِلْقُرْآنِ فَإِذَا أُشِيرَ لَهُ إِلَى أَحَدٍ قَدَّمَهُ فِي اللَّحْدِ,"['894b3666a44cb7f06197e9a18d53d83d', '2ba370eac19c4c009948beab7878921c', 'ef494fae22b2f3ce91003f361121589c', '091f1e13d08f91ada93af601d5606f2f', '6f6ba4162715b73227048c82889da401', '63996c2ad6148841dbd15797a7bdd445', 'b9cb175188a02b9c89bee99b11bc2fe3', '526de80b2439a3eaa9761e556bbc88dd', 'a8b08e2d0a4c9b121a64f0504b6e7b06', 'ceba5c6e773ad1678f8bcf1e1ed6b716', '5565b256fa14d4e0456b726290900fdf', 'c651f40053e1ac6dc2fd59b71ebdb3e6', '6e49ee0f313e429e98b17df617996b88', '2a2cae0490e7431760544d1219131a13', '99e22508338bed232ec4f043da526e19', '618d8f4d4dd404b1b851293e70d83123', 'c8f3024576cba923f38b3c6a66aca057', 'f805d6249a431321963b141fc9fc3a98']","['شفاعة القرآن الكريم لأهله', 'فضل من قرأ القرآن واستظهره', 'تفاضل الناس بأعمالهم', 'النبي شاهد وبشير ونذير', 'مناقب عبد الله بن حرام', 'وظائف الملائكة', 'الصلاة على شهداء أحد', 'ما يفعل بالمسلم عقيب موته', 'الندب والنياحة ولطم الخدود وشق الجيوب', 'حكم البكاء على الميت', 'تغسيل الشهيد', 'ما يستحب في الكفن إذا كان الميت شهيدا', 'من يقدم في اللحد', 'الدفن في الثوب', 'صفة دفن الجماعة في قبر واحد', 'فضل الشهادة في سبيل الله', 'الصلاة على الشهيد', 'أقل الكفن وأكثره']",['bukhari-03852'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=18625_32239_30483_31037_31657_29747_30805_1985_2315_2313_2038_2109_32915_32916_2212_25561_1076_2120
