context,_id,after,narrators_id,h_wa_chain,h_wa_haddathana,before,aliase,order
 3853 حدثنا محمد بن العلاء حدثنا أبو أسامة عن بريد بن عبد الله بن أبي بردة عن جده أبي بردة عن أبي موسى رضي الله عنه أرى,bukhari-03853-00,حدثنا,12137,0,0,3853 حدثنا,محمد بن العلاء,1
 3853 حدثنا محمد بن العلاء حدثنا أبو أسامة عن بريد بن عبد الله بن أبي بردة عن جده أبي بردة عن أبي موسى رضي الله عنه أرى,bukhari-03853-00,عن,11804,0,0,حدثنا,أبو أسامة,2
 3853 حدثنا محمد بن العلاء حدثنا أبو أسامة عن بريد بن عبد الله بن أبي بردة عن جده أبي بردة عن أبي موسى رضي الله عنه أرى,bukhari-03853-00,عن جده,15526,0,0,عن,بريد بن عبد الله بن أبي بردة,3
 3853 حدثنا محمد بن العلاء حدثنا أبو أسامة عن بريد بن عبد الله بن أبي بردة عن جده أبي بردة عن أبي موسى رضي الله عنه أرى,bukhari-03853-00,عن,11935,0,0,عن جده,أبي بردة,4
 3853 حدثنا محمد بن العلاء حدثنا أبو أسامة عن بريد بن عبد الله بن أبي بردة عن جده أبي بردة عن أبي موسى رضي الله عنه أرى,bukhari-03853-00,رضي الله عنه أرى,110,0,0,عن,أبي موسى,5
 3854 حدثنا أحمد بن يونس حدثنا زهير حدثنا الأعمش عن شقيق عن خباب رضي الله عنه قال,bukhari-03854-00,حدثنا,12297,0,0,3854 حدثنا,أحمد بن يونس,1
 3854 حدثنا أحمد بن يونس حدثنا زهير حدثنا الأعمش عن شقيق عن خباب رضي الله عنه قال,bukhari-03854-00,حدثنا,15932,0,0,حدثنا,زهير,2
 3854 حدثنا أحمد بن يونس حدثنا زهير حدثنا الأعمش عن شقيق عن خباب رضي الله عنه قال,bukhari-03854-00,عن,13726,0,0,حدثنا,الأعمش,3
 3854 حدثنا أحمد بن يونس حدثنا زهير حدثنا الأعمش عن شقيق عن خباب رضي الله عنه قال,bukhari-03854-00,عن,16115,0,0,عن,شقيق,4
 3854 حدثنا أحمد بن يونس حدثنا زهير حدثنا الأعمش عن شقيق عن خباب رضي الله عنه قال,bukhari-03854-00,رضي الله عنه قال,211,0,0,عن,خباب,5
 3856 حدثنا عبد الله بن يوسف أخبرنا مالك عن عمرو مولى المطلب عن أنس بن مالك رضي الله عنه,bukhari-03856-00,أخبرنا,16475,0,0,3856 حدثنا,عبد الله بن يوسف,1
 3856 حدثنا عبد الله بن يوسف أخبرنا مالك عن عمرو مولى المطلب عن أنس بن مالك رضي الله عنه,bukhari-03856-00,عن,16867,0,0,أخبرنا,مالك,2
 3856 حدثنا عبد الله بن يوسف أخبرنا مالك عن عمرو مولى المطلب عن أنس بن مالك رضي الله عنه,bukhari-03856-00,مولى,16698,0,0,عن,عمرو,3
 3856 حدثنا عبد الله بن يوسف أخبرنا مالك عن عمرو مولى المطلب عن أنس بن مالك رضي الله عنه,bukhari-03856-00,رضي الله عنه,9,0,0,عن,أنس بن مالك,4
 3859 حدثنا عبد الله بن محمد حدثنا سفيان عن عمرو سمع جابرا يقول,bukhari-03859-00,حدثنا,15241,0,0,3859 حدثنا,عبد الله بن محمد,1
 3859 حدثنا عبد الله بن محمد حدثنا سفيان عن عمرو سمع جابرا يقول,bukhari-03859-00,عن,16008,0,0,حدثنا,سفيان,2
 3859 حدثنا عبد الله بن محمد حدثنا سفيان عن عمرو سمع جابرا يقول,bukhari-03859-00,سمع,16666,0,0,عن,عمرو,3
 3859 حدثنا عبد الله بن محمد حدثنا سفيان عن عمرو سمع جابرا يقول,bukhari-03859-00,يقول,36,0,0,سمع,جابرا,4
 3860 حدثنا أبو معمر حدثنا عبد الوارث حدثنا عبد العزيز عن أنس رضي الله عنه قال قال عبد العزيز وسأل رجل أنسا عن القنوت أبعد الركوع أو عند فراغ من القراءة قال لا بل عند فراغ من القراءة,bukhari-03860-00,حدثنا,15304,0,0,3860 حدثنا,أبو معمر,1
 3860 حدثنا أبو معمر حدثنا عبد الوارث حدثنا عبد العزيز عن أنس رضي الله عنه قال قال عبد العزيز وسأل رجل أنسا عن القنوت أبعد الركوع أو عند فراغ من القراءة قال لا بل عند فراغ من القراءة,bukhari-03860-00,حدثنا,16501,0,0,حدثنا,عبد الوارث,2
 3860 حدثنا أبو معمر حدثنا عبد الوارث حدثنا عبد العزيز عن أنس رضي الله عنه قال قال عبد العزيز وسأل رجل أنسا عن القنوت أبعد الركوع أو عند فراغ من القراءة قال لا بل عند فراغ من القراءة,bukhari-03860-00,عن,16377,0,0,حدثنا,عبد العزيز,3
 3860 حدثنا أبو معمر حدثنا عبد الوارث حدثنا عبد العزيز عن أنس رضي الله عنه قال قال عبد العزيز وسأل رجل أنسا عن القنوت أبعد الركوع أو عند فراغ من القراءة قال لا بل عند فراغ من القراءة,bukhari-03860-00,رضي الله عنه قال,9,0,0,عن,أنس,4
 3860 حدثنا أبو معمر حدثنا عبد الوارث حدثنا عبد العزيز عن أنس رضي الله عنه قال قال عبد العزيز وسأل رجل أنسا عن القنوت أبعد الركوع أو عند فراغ من القراءة قال لا بل عند فراغ من القراءة,bukhari-03860-00,وسأل رجل,16377,0,0,قال,عبد العزيز,5
 3860 حدثنا أبو معمر حدثنا عبد الوارث حدثنا عبد العزيز عن أنس رضي الله عنه قال قال عبد العزيز وسأل رجل أنسا عن القنوت أبعد الركوع أو عند فراغ من القراءة قال لا بل عند فراغ من القراءة,bukhari-03860-00,عن القنوت أبعد الركوع أو عند فراغ من القراءة قال لا بل عند فراغ من القراءة,9,0,0,وسأل رجل,أنسا,6
 3861 حدثنا مسلم حدثنا هشام حدثنا قتادة عن أنس قال,bukhari-03861-00,حدثنا,17081,0,0,3861 حدثنا,مسلم,1
 3861 حدثنا مسلم حدثنا هشام حدثنا قتادة عن أنس قال,bukhari-03861-00,حدثنا,17235,0,0,حدثنا,هشام,2
 3861 حدثنا مسلم حدثنا هشام حدثنا قتادة عن أنس قال,bukhari-03861-00,عن,16815,0,0,حدثنا,قتادة,3
 3861 حدثنا مسلم حدثنا هشام حدثنا قتادة عن أنس قال,bukhari-03861-00,قال,9,0,0,عن,أنس,4
 3864 حدثنا موسى بن إسماعيل حدثنا همام عن إسحاق بن عبد الله بن أبي طلحة قال حدثني أنس,bukhari-03864-00,حدثنا,13941,0,0,3864 حدثنا,موسى بن إسماعيل,1
 3864 حدثنا موسى بن إسماعيل حدثنا همام عن إسحاق بن عبد الله بن أبي طلحة قال حدثني أنس,bukhari-03864-00,عن,17258,0,0,حدثنا,همام,2
 3864 حدثنا موسى بن إسماعيل حدثنا همام عن إسحاق بن عبد الله بن أبي طلحة قال حدثني أنس,bukhari-03864-00,قال حدثني,12423,0,0,عن,إسحاق بن عبد الله بن أبي طلحة,3
 3864 حدثنا موسى بن إسماعيل حدثنا همام عن إسحاق بن عبد الله بن أبي طلحة قال حدثني أنس,bukhari-03864-00,,9,0,0,قال حدثني,أنس,4
 3867 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام عن أبيه عن عائشة رضي الله عنها قالت وعن أبي أسامة قال قال هشام بن عروة فأخبرني أبي قال لما قتل الذين ببئر معونة وأسر عمرو بن أمية الضمري قال له عامر بن الطفيل من هذا فأشار إلى [ ص: 1503 ] قتيل فقال له عمرو بن أمية هذا عامر بن فهيرة فقال لقد رأيته بعد ما قتل رفع إلى السماء حتى إني لأنظر إلى السماء بينه وبين الأرض ثم وضع فأتى النبي صلى الله عليه وسلم خبرهم فنعاهم فقال إن أصحابكم قد أصيبوا وإنهم قد سألوا ربهم فقالوا ربنا أخبر عنا إخواننا بما رضينا عنك ورضيت عنا فأخبرهم عنهم وأصيب يومئذ فيهم عروة بن أسماء بن الصلت فسمي عروة به ومنذر بن عمرو سمي به منذرا,bukhari-03867-00,عن,11804,0,0,حدثنا,أبو أسامة,1
 3867 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام عن أبيه عن عائشة رضي الله عنها قالت وعن أبي أسامة قال قال هشام بن عروة فأخبرني أبي قال لما قتل الذين ببئر معونة وأسر عمرو بن أمية الضمري قال له عامر بن الطفيل من هذا فأشار إلى [ ص: 1503 ] قتيل فقال له عمرو بن أمية هذا عامر بن فهيرة فقال لقد رأيته بعد ما قتل رفع إلى السماء حتى إني لأنظر إلى السماء بينه وبين الأرض ثم وضع فأتى النبي صلى الله عليه وسلم خبرهم فنعاهم فقال إن أصحابكم قد أصيبوا وإنهم قد سألوا ربهم فقالوا ربنا أخبر عنا إخواننا بما رضينا عنك ورضيت عنا فأخبرهم عنهم وأصيب يومئذ فيهم عروة بن أسماء بن الصلت فسمي عروة به ومنذر بن عمرو سمي به منذرا,bukhari-03867-00,عن,17245,0,0,عن,هشام,2
 3867 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام عن أبيه عن عائشة رضي الله عنها قالت وعن أبي أسامة قال قال هشام بن عروة فأخبرني أبي قال لما قتل الذين ببئر معونة وأسر عمرو بن أمية الضمري قال له عامر بن الطفيل من هذا فأشار إلى [ ص: 1503 ] قتيل فقال له عمرو بن أمية هذا عامر بن فهيرة فقال لقد رأيته بعد ما قتل رفع إلى السماء حتى إني لأنظر إلى السماء بينه وبين الأرض ثم وضع فأتى النبي صلى الله عليه وسلم خبرهم فنعاهم فقال إن أصحابكم قد أصيبوا وإنهم قد سألوا ربهم فقالوا ربنا أخبر عنا إخواننا بما رضينا عنك ورضيت عنا فأخبرهم عنهم وأصيب يومئذ فيهم عروة بن أسماء بن الصلت فسمي عروة به ومنذر بن عمرو سمي به منذرا,bukhari-03867-00,عن,16561,0,0,عن,أبيه,3
 3867 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام عن أبيه عن عائشة رضي الله عنها قالت وعن أبي أسامة قال قال هشام بن عروة فأخبرني أبي قال لما قتل الذين ببئر معونة وأسر عمرو بن أمية الضمري قال له عامر بن الطفيل من هذا فأشار إلى [ ص: 1503 ] قتيل فقال له عمرو بن أمية هذا عامر بن فهيرة فقال لقد رأيته بعد ما قتل رفع إلى السماء حتى إني لأنظر إلى السماء بينه وبين الأرض ثم وضع فأتى النبي صلى الله عليه وسلم خبرهم فنعاهم فقال إن أصحابكم قد أصيبوا وإنهم قد سألوا ربهم فقالوا ربنا أخبر عنا إخواننا بما رضينا عنك ورضيت عنا فأخبرهم عنهم وأصيب يومئذ فيهم عروة بن أسماء بن الصلت فسمي عروة به ومنذر بن عمرو سمي به منذرا,bukhari-03867-00,رضي الله عنها قالت,25,0,0,عن,عائشة,4
 3867 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام عن أبيه عن عائشة رضي الله عنها قالت وعن أبي أسامة قال قال هشام بن عروة فأخبرني أبي قال لما قتل الذين ببئر معونة وأسر عمرو بن أمية الضمري قال له عامر بن الطفيل من هذا فأشار إلى [ ص: 1503 ] قتيل فقال له عمرو بن أمية هذا عامر بن فهيرة فقال لقد رأيته بعد ما قتل رفع إلى السماء حتى إني لأنظر إلى السماء بينه وبين الأرض ثم وضع فأتى النبي صلى الله عليه وسلم خبرهم فنعاهم فقال إن أصحابكم قد أصيبوا وإنهم قد سألوا ربهم فقالوا ربنا أخبر عنا إخواننا بما رضينا عنك ورضيت عنا فأخبرهم عنهم وأصيب يومئذ فيهم عروة بن أسماء بن الصلت فسمي عروة به ومنذر بن عمرو سمي به منذرا,bukhari-03867-00,قال قال,11804,0,0,وعن,أبي أسامة,5
 3867 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام عن أبيه عن عائشة رضي الله عنها قالت وعن أبي أسامة قال قال هشام بن عروة فأخبرني أبي قال لما قتل الذين ببئر معونة وأسر عمرو بن أمية الضمري قال له عامر بن الطفيل من هذا فأشار إلى [ ص: 1503 ] قتيل فقال له عمرو بن أمية هذا عامر بن فهيرة فقال لقد رأيته بعد ما قتل رفع إلى السماء حتى إني لأنظر إلى السماء بينه وبين الأرض ثم وضع فأتى النبي صلى الله عليه وسلم خبرهم فنعاهم فقال إن أصحابكم قد أصيبوا وإنهم قد سألوا ربهم فقالوا ربنا أخبر عنا إخواننا بما رضينا عنك ورضيت عنا فأخبرهم عنهم وأصيب يومئذ فيهم عروة بن أسماء بن الصلت فسمي عروة به ومنذر بن عمرو سمي به منذرا,bukhari-03867-00,فأخبرني,17245,0,0,قال قال,هشام بن عروة,6
 3867 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام عن أبيه عن عائشة رضي الله عنها قالت وعن أبي أسامة قال قال هشام بن عروة فأخبرني أبي قال لما قتل الذين ببئر معونة وأسر عمرو بن أمية الضمري قال له عامر بن الطفيل من هذا فأشار إلى [ ص: 1503 ] قتيل فقال له عمرو بن أمية هذا عامر بن فهيرة فقال لقد رأيته بعد ما قتل رفع إلى السماء حتى إني لأنظر إلى السماء بينه وبين الأرض ثم وضع فأتى النبي صلى الله عليه وسلم خبرهم فنعاهم فقال إن أصحابكم قد أصيبوا وإنهم قد سألوا ربهم فقالوا ربنا أخبر عنا إخواننا بما رضينا عنك ورضيت عنا فأخبرهم عنهم وأصيب يومئذ فيهم عروة بن أسماء بن الصلت فسمي عروة به ومنذر بن عمرو سمي به منذرا,bukhari-03867-00,قال لما قتل الذين,16561,0,0,فأخبرني,أبي,7
 3867 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام عن أبيه عن عائشة رضي الله عنها قالت وعن أبي أسامة قال قال هشام بن عروة فأخبرني أبي قال لما قتل الذين ببئر معونة وأسر عمرو بن أمية الضمري قال له عامر بن الطفيل من هذا فأشار إلى [ ص: 1503 ] قتيل فقال له عمرو بن أمية هذا عامر بن فهيرة فقال لقد رأيته بعد ما قتل رفع إلى السماء حتى إني لأنظر إلى السماء بينه وبين الأرض ثم وضع فأتى النبي صلى الله عليه وسلم خبرهم فنعاهم فقال إن أصحابكم قد أصيبوا وإنهم قد سألوا ربهم فقالوا ربنا أخبر عنا إخواننا بما رضينا عنك ورضيت عنا فأخبرهم عنهم وأصيب يومئذ فيهم عروة بن أسماء بن الصلت فسمي عروة به ومنذر بن عمرو سمي به منذرا,bukhari-03867-00,قال له,243,0,0,وأسر,عمرو بن أمية الضمري,8
 3868 حدثنا محمد أخبرنا عبد الله أخبرنا سليمان التيمي عن أبي مجلز عن أنس رضي الله عنه قال,bukhari-03868-00,أخبرنا,16418,0,0,أخبرنا,عبد الله,1
 3868 حدثنا محمد أخبرنا عبد الله أخبرنا سليمان التيمي عن أبي مجلز عن أنس رضي الله عنه قال,bukhari-03868-00,عن,16043,0,0,أخبرنا,سليمان التيمي,2
 3868 حدثنا محمد أخبرنا عبد الله أخبرنا سليمان التيمي عن أبي مجلز عن أنس رضي الله عنه قال,bukhari-03868-00,رضي الله عنه قال,9,0,0,عن,أنس,3
 3869 حدثنا يحيى بن بكير حدثنا مالك عن إسحاق بن عبد الله بن أبي طلحة عن أنس بن مالك قال,bukhari-03869-00,حدثنا,17320,0,0,3869 حدثنا,يحيى بن بكير,1
 3869 حدثنا يحيى بن بكير حدثنا مالك عن إسحاق بن عبد الله بن أبي طلحة عن أنس بن مالك قال,bukhari-03869-00,عن,16867,0,0,حدثنا,مالك,2
 3869 حدثنا يحيى بن بكير حدثنا مالك عن إسحاق بن عبد الله بن أبي طلحة عن أنس بن مالك قال,bukhari-03869-00,عن,12423,0,0,عن,إسحاق بن عبد الله بن أبي طلحة,3
 3869 حدثنا يحيى بن بكير حدثنا مالك عن إسحاق بن عبد الله بن أبي طلحة عن أنس بن مالك قال,bukhari-03869-00,قال,9,0,0,عن,أنس بن مالك,4
 3870 حدثنا موسى بن إسماعيل حدثنا عبد الواحد حدثنا عاصم الأحول قال سألت أنس بن مالك رضي الله عنه,bukhari-03870-00,حدثنا,13941,0,0,3870 حدثنا,موسى بن إسماعيل,1
 3870 حدثنا موسى بن إسماعيل حدثنا عبد الواحد حدثنا عاصم الأحول قال سألت أنس بن مالك رضي الله عنه,bukhari-03870-00,حدثنا,16496,0,0,حدثنا,عبد الواحد,2
 3870 حدثنا موسى بن إسماعيل حدثنا عبد الواحد حدثنا عاصم الأحول قال سألت أنس بن مالك رضي الله عنه,bukhari-03870-00,قال سألت,16274,0,0,حدثنا,عاصم الأحول,3
 3870 حدثنا موسى بن إسماعيل حدثنا عبد الواحد حدثنا عاصم الأحول قال سألت أنس بن مالك رضي الله عنه,bukhari-03870-00,رضي الله عنه,9,0,0,قال سألت,أنس بن مالك,4
 3871 حدثنا يعقوب بن إبراهيم حدثنا يحيى بن سعيد عن عبيد الله قال أخبرني نافع عن ابن عمر رضي الله عنهما,bukhari-03871-00,حدثنا,14302,0,0,3871 حدثنا,يعقوب بن إبراهيم,1
 3871 حدثنا يعقوب بن إبراهيم حدثنا يحيى بن سعيد عن عبيد الله قال أخبرني نافع عن ابن عمر رضي الله عنهما,bukhari-03871-00,عن,17293,0,0,حدثنا,يحيى بن سعيد,2
 3871 حدثنا يعقوب بن إبراهيم حدثنا يحيى بن سعيد عن عبيد الله قال أخبرني نافع عن ابن عمر رضي الله عنهما,bukhari-03871-00,قال أخبرني,16524,0,0,عن,عبيد الله,3
 3871 حدثنا يعقوب بن إبراهيم حدثنا يحيى بن سعيد عن عبيد الله قال أخبرني نافع عن ابن عمر رضي الله عنهما,bukhari-03871-00,عن,17191,0,0,قال أخبرني,نافع,4
 3871 حدثنا يعقوب بن إبراهيم حدثنا يحيى بن سعيد عن عبيد الله قال أخبرني نافع عن ابن عمر رضي الله عنهما,bukhari-03871-00,رضي الله عنهما,12,0,0,عن,ابن عمر,5
 3873 حدثنا عبد الله بن محمد حدثنا معاوية بن عمرو حدثنا أبو إسحاق عن حميد سمعت أنسا رضي الله عنه يقول,bukhari-03873-00,حدثنا,15241,0,0,3873 حدثنا,عبد الله بن محمد,1
 3873 حدثنا عبد الله بن محمد حدثنا معاوية بن عمرو حدثنا أبو إسحاق عن حميد سمعت أنسا رضي الله عنه يقول,bukhari-03873-00,حدثنا,17111,0,0,حدثنا,معاوية بن عمرو,2
 3873 حدثنا عبد الله بن محمد حدثنا معاوية بن عمرو حدثنا أبو إسحاق عن حميد سمعت أنسا رضي الله عنه يقول,bukhari-03873-00,عن,11816,0,0,حدثنا,أبو إسحاق,3
 3873 حدثنا عبد الله بن محمد حدثنا معاوية بن عمرو حدثنا أبو إسحاق عن حميد سمعت أنسا رضي الله عنه يقول,bukhari-03873-00,سمعت,15767,0,0,عن,حميد,4
 3873 حدثنا عبد الله بن محمد حدثنا معاوية بن عمرو حدثنا أبو إسحاق عن حميد سمعت أنسا رضي الله عنه يقول,bukhari-03873-00,رضي الله عنه يقول,9,0,0,سمعت,أنسا,5
 3874 حدثنا أبو معمر حدثنا عبد الوارث عن عبد العزيز عن أنس رضي الله عنه قال,bukhari-03874-00,حدثنا,15304,0,0,3874 حدثنا,أبو معمر,1
 3874 حدثنا أبو معمر حدثنا عبد الوارث عن عبد العزيز عن أنس رضي الله عنه قال,bukhari-03874-00,عن,16501,0,0,حدثنا,عبد الوارث,2
 3874 حدثنا أبو معمر حدثنا عبد الوارث عن عبد العزيز عن أنس رضي الله عنه قال,bukhari-03874-00,عن,16377,0,0,عن,عبد العزيز,3
 3874 حدثنا أبو معمر حدثنا عبد الوارث عن عبد العزيز عن أنس رضي الله عنه قال,bukhari-03874-00,رضي الله عنه قال,9,0,0,عن,أنس,4
 3875 حدثنا خلاد بن يحيى حدثنا عبد الواحد بن أيمن عن أبيه قال أتيت جابرا رضي الله عنه فقال,bukhari-03875-00,حدثنا,15825,0,0,3875 حدثنا,خلاد بن يحيى,1
 3875 حدثنا خلاد بن يحيى حدثنا عبد الواحد بن أيمن عن أبيه قال أتيت جابرا رضي الله عنه فقال,bukhari-03875-00,رضي الله عنه فقال,36,0,0,قال أتيت,جابرا,2
 3878 حدثنا مسلم بن إبراهيم حدثنا شعبة عن أبي إسحاق عن البراء رضي [ ص: 1507 ] الله عنه قال,bukhari-03878-00,حدثنا,17081,0,0,3878 حدثنا,مسلم بن إبراهيم,1
 3878 حدثنا مسلم بن إبراهيم حدثنا شعبة عن أبي إسحاق عن البراء رضي [ ص: 1507 ] الله عنه قال,bukhari-03878-00,عن,16102,0,0,حدثنا,شعبة,2
 3878 حدثنا مسلم بن إبراهيم حدثنا شعبة عن أبي إسحاق عن البراء رضي [ ص: 1507 ] الله عنه قال,bukhari-03878-00,عن,11813,0,0,عن,أبي إسحاق,3
 3878 حدثنا مسلم بن إبراهيم حدثنا شعبة عن أبي إسحاق عن البراء رضي [ ص: 1507 ] الله عنه قال,bukhari-03878-00,رضي,48,0,0,عن,البراء,4
 3879 حدثنا مسدد حدثنا يحيى بن سعيد عن شعبة قال حدثني الحكم عن مجاهد عن ابن عباس رضي الله عنهما,bukhari-03879-00,حدثنا,17072,0,0,3879 حدثنا,مسدد,1
 3879 حدثنا مسدد حدثنا يحيى بن سعيد عن شعبة قال حدثني الحكم عن مجاهد عن ابن عباس رضي الله عنهما,bukhari-03879-00,عن,17293,0,0,حدثنا,يحيى بن سعيد,2
 3879 حدثنا مسدد حدثنا يحيى بن سعيد عن شعبة قال حدثني الحكم عن مجاهد عن ابن عباس رضي الله عنهما,bukhari-03879-00,قال حدثني,16102,0,0,عن,شعبة,3
 3879 حدثنا مسدد حدثنا يحيى بن سعيد عن شعبة قال حدثني الحكم عن مجاهد عن ابن عباس رضي الله عنهما,bukhari-03879-00,عن,14152,0,0,قال حدثني,الحكم,4
 3879 حدثنا مسدد حدثنا يحيى بن سعيد عن شعبة قال حدثني الحكم عن مجاهد عن ابن عباس رضي الله عنهما,bukhari-03879-00,عن,16879,0,0,عن,مجاهد,5
 3879 حدثنا مسدد حدثنا يحيى بن سعيد عن شعبة قال حدثني الحكم عن مجاهد عن ابن عباس رضي الله عنهما,bukhari-03879-00,رضي الله عنهما,11,0,0,عن,ابن عباس,6
 3883 حدثنا أبو نعيم حدثنا سفيان عن أبي إسحاق عن سليمان بن صرد قال,bukhari-03883-00,حدثنا,12180,0,0,3883 حدثنا,أبو نعيم,1
 3883 حدثنا أبو نعيم حدثنا سفيان عن أبي إسحاق عن سليمان بن صرد قال,bukhari-03883-00,عن,16004,0,0,حدثنا,سفيان,2
 3883 حدثنا أبو نعيم حدثنا سفيان عن أبي إسحاق عن سليمان بن صرد قال,bukhari-03883-00,عن,11813,0,0,عن,أبي إسحاق,3
 3883 حدثنا أبو نعيم حدثنا سفيان عن أبي إسحاق عن سليمان بن صرد قال,bukhari-03883-00,قال,123,0,0,عن,سليمان بن صرد,4
 3885 حدثنا إسحاق حدثنا روح حدثنا هشام عن محمد عن عبيدة عن علي رضي الله عنه,bukhari-03885-00,حدثنا,15106,0,0,3885 حدثنا,إسحاق,1
 3885 حدثنا إسحاق حدثنا روح حدثنا هشام عن محمد عن عبيدة عن علي رضي الله عنه,bukhari-03885-00,حدثنا,15903,0,0,حدثنا,روح,2
 3885 حدثنا إسحاق حدثنا روح حدثنا هشام عن محمد عن عبيدة عن علي رضي الله عنه,bukhari-03885-00,عن,17240,0,0,حدثنا,هشام,3
 3885 حدثنا إسحاق حدثنا روح حدثنا هشام عن محمد عن عبيدة عن علي رضي الله عنه,bukhari-03885-00,عن,16972,0,0,عن,محمد,4
 3885 حدثنا إسحاق حدثنا روح حدثنا هشام عن محمد عن عبيدة عن علي رضي الله عنه,bukhari-03885-00,رضي الله عنه,8,0,0,عن,علي,5
 3886 حدثنا المكي بن إبراهيم حدثنا هشام عن يحيى عن أبي سلمة عن جابر بن عبد الله,bukhari-03886-00,حدثنا,17140,0,0,3886 حدثنا,المكي بن إبراهيم,1
 3886 حدثنا المكي بن إبراهيم حدثنا هشام عن يحيى عن أبي سلمة عن جابر بن عبد الله,bukhari-03886-00,عن,17235,0,0,حدثنا,هشام,2
 3886 حدثنا المكي بن إبراهيم حدثنا هشام عن يحيى عن أبي سلمة عن جابر بن عبد الله,bukhari-03886-00,عن,17298,0,0,عن,يحيى,3
 3886 حدثنا المكي بن إبراهيم حدثنا هشام عن يحيى عن أبي سلمة عن جابر بن عبد الله,bukhari-03886-00,عن,12031,0,0,عن,أبي سلمة,4
 3886 حدثنا المكي بن إبراهيم حدثنا هشام عن يحيى عن أبي سلمة عن جابر بن عبد الله,bukhari-03886-00,,36,0,0,عن,جابر بن عبد الله,5
 3887 حدثنا محمد بن كثير أخبرنا سفيان عن ابن المنكدر قال سمعت جابرا يقول,bukhari-03887-00,عن,16004,0,0,أخبرنا,سفيان,1
 3887 حدثنا محمد بن كثير أخبرنا سفيان عن ابن المنكدر قال سمعت جابرا يقول,bukhari-03887-00,قال سمعت,16920,0,0,عن,ابن المنكدر,2
 3887 حدثنا محمد بن كثير أخبرنا سفيان عن ابن المنكدر قال سمعت جابرا يقول,bukhari-03887-00,يقول,36,0,0,قال سمعت,جابرا,3
 3888 حدثنا قتيبة بن سعيد حدثنا الليث عن سعيد بن أبي سعيد عن أبيه عن أبي هريرة رضي الله عنه,bukhari-03888-00,حدثنا,16818,0,0,3888 حدثنا,قتيبة بن سعيد,1
 3888 حدثنا قتيبة بن سعيد حدثنا الليث عن سعيد بن أبي سعيد عن أبيه عن أبي هريرة رضي الله عنه,bukhari-03888-00,عن,15124,0,0,حدثنا,الليث,2
 3888 حدثنا قتيبة بن سعيد حدثنا الليث عن سعيد بن أبي سعيد عن أبيه عن أبي هريرة رضي الله عنه,bukhari-03888-00,عن,15985,0,0,عن,سعيد بن أبي سعيد,3
 3888 حدثنا قتيبة بن سعيد حدثنا الليث عن سعيد بن أبي سعيد عن أبيه عن أبي هريرة رضي الله عنه,bukhari-03888-00,رضي الله عنه,3,0,0,عن,أبي هريرة,4
 3889 حدثنا محمد أخبرنا الفزاري وعبدة عن إسماعيل بن أبي خالد قال سمعت عبد الله بن أبي أوفى رضي الله عنهما يقول,bukhari-03889-00,أخبرنا,16967,0,0,3889 حدثنا,محمد,1
 3889 حدثنا محمد أخبرنا الفزاري وعبدة عن إسماعيل بن أبي خالد قال سمعت عبد الله بن أبي أوفى رضي الله عنهما يقول,bukhari-03889-00, nindex.php?page=showalam&ids=16513وعبدة  ,17070,0,0,أخبرنا,الفزاري,2
 3889 حدثنا محمد أخبرنا الفزاري وعبدة عن إسماعيل بن أبي خالد قال سمعت عبد الله بن أبي أوفى رضي الله عنهما يقول,bukhari-03889-00,عن,16513,0,0, الفزاري  ,وعبدة,3
 3889 حدثنا محمد أخبرنا الفزاري وعبدة عن إسماعيل بن أبي خالد قال سمعت عبد الله بن أبي أوفى رضي الله عنهما يقول,bukhari-03889-00,قال سمعت,12428,0,0,عن,إسماعيل بن أبي خالد,4
 3889 حدثنا محمد أخبرنا الفزاري وعبدة عن إسماعيل بن أبي خالد قال سمعت عبد الله بن أبي أوفى رضي الله عنهما يقول,bukhari-03889-00,رضي الله عنهما يقول,51,0,0,قال سمعت,عبد الله بن أبي أوفى,5
 3890 حدثنا محمد بن مقاتل أخبرنا عبد الله أخبرنا موسى بن عقبة عن سالم ونافع عن عبد الله رضي الله عنه,bukhari-03890-00,أخبرنا,16418,0,0,أخبرنا,عبد الله,1
 3890 حدثنا محمد بن مقاتل أخبرنا عبد الله أخبرنا موسى بن عقبة عن سالم ونافع عن عبد الله رضي الله عنه,bukhari-03890-00,عن,17177,0,0,أخبرنا,موسى بن عقبة,2
 3890 حدثنا محمد بن مقاتل أخبرنا عبد الله أخبرنا موسى بن عقبة عن سالم ونافع عن عبد الله رضي الله عنه,bukhari-03890-00, nindex.php?page=showalam&ids=17191ونافع  ,15959,0,0,عن,سالم,3
 3890 حدثنا محمد بن مقاتل أخبرنا عبد الله أخبرنا موسى بن عقبة عن سالم ونافع عن عبد الله رضي الله عنه,bukhari-03890-00,عن,17191,0,0, سالم  ,ونافع,4
