_id,normal_id,book_page,book_id,book_name,section,sub_section,part_I,chapter,text,hadith_ids,ayat_ids,narrator_ids
8041e171754e9a3b87c3f0a03ed7a7cf,bukhari-باب ظل الملايكه علي الشهيد,bukhari-01037,islamweb-0000,كتاب الجهاد والسير,,,,باب ظل الملائكة على الشهيد,بَاب ظِلِّ الْمَلَائِكَةِ عَلَى الشَّهِيدِ,['bukhari-02661'],[],[]
0d43e3f0cd107d3cda7c9a6db22fda4b,bukhari-باب تمني المجاهد ان يرجع الي الدنيا,bukhari-01037,islamweb-0000,كتاب الجهاد والسير,,,,باب تمني المجاهد أن يرجع إلى الدنيا,بَاب تَمَنِّي الْمُجَاهِدِ أَنْ يَرْجِعَ إِلَى الدُّنْيَا,['bukhari-02662'],[],[]
d16551567f0a73ae043112ddb063fe16,bukhari-باب الجنه تحت بارقه السيوف,bukhari-01037,islamweb-0000,كتاب الجهاد والسير,,,,باب الجنة تحت بارقة السيوف,بَاب الْجَنَّةُ تَحْتَ بَارِقَةِ السُّيُوفِ وَقَالَ الْمُغِيرَةُ بْنُ شُعْبَةَ أَخْبَرَنَا نَبِيُّنَا صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ عَنْ رِسَالَةِ رَبِّنَا مَنْ قُتِلَ مِنَّا صَارَ إِلَى الْجَنَّةِ وَقَالَ عُمَرُ لِلنَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَلَيْسَ قَتْلَانَا فِي الْجَنَّةِ وَقَتْلَاهُمْ فِي النَّارِ قَالَ بَلَى,['bukhari-02664'],[],[]
ae15144820bb7cb845834d01d2a1c645,bukhari-باب من طلب الولد للجهاد,bukhari-01038,islamweb-0000,كتاب الجهاد والسير,,,,باب من طلب الولد للجهاد,[ ص: 1038 ] بَاب مَنْ طَلَبَ الْوَلَدَ لِلْجِهَادِ وَقَالَ اللَّيْثُ حَدَّثَنِي جَعْفَرُ بْنُ رَبِيعَةَ عَنْ عَبْدِ الرَّحْمَنِ بْنِ هُرْمُزَ قَالَ سَمِعْتُ أَبَا هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ عَنْ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ قَالَ سُلَيْمَانُ بْنُ دَاوُدَ عَلَيْهِمَا السَّلَام لَأَطُوفَنَّ اللَّيْلَةَ عَلَى مِائَةِ امْرَأَةٍ أَوْ تِسْعٍ وَتِسْعِينَ كُلُّهُنَّ يَأْتِي بِفَارِسٍ يُجَاهِدُ فِي سَبِيلِ اللَّهِ فَقَالَ لَهُ صَاحِبُهُ إِنْ شَاءَ اللَّهُ فَلَمْ يَقُلْ إِنْ شَاءَ اللَّهُ فَلَمْ يَحْمِلْ مِنْهُنَّ إِلَّا امْرَأَةٌ وَاحِدَةٌ جَاءَتْ بِشِقِّ رَجُلٍ وَالَّذِي نَفْسُ مُحَمَّدٍ بِيَدِهِ لَوْ قَالَ إِنْ شَاءَ اللَّهُ لَجَاهَدُوا فِي سَبِيلِ اللَّهِ فُرْسَانًا أَجْمَعُونَ,['bukhari-00000'],[],[]
2a9127f4240ab39bb0d35405b454b273,bukhari-باب الشجاعه في الحرب والجبن,bukhari-01038,islamweb-0000,كتاب الجهاد والسير,,,,باب الشجاعة في الحرب والجبن,,"['bukhari-02666', 'bukhari-02665']",[],[]
4ad4d8be9ac0257676c93474c94b9eee,bukhari-باب ما يتعوذ من الجبن,bukhari-01039,islamweb-0000,كتاب الجهاد والسير,,,,باب ما يتعوذ من الجبن,,"['bukhari-02668', 'bukhari-02667']",[],[]
78de3ed7bc785f205805a1566529146c,bukhari-باب من حدث بمشاهده في الحرب,bukhari-01039,islamweb-0000,كتاب الجهاد والسير,,,,باب من حدث بمشاهده في الحرب,بَاب مَنْ حَدَّثَ بِمَشَاهِدِهِ فِي الْحَرْبِ قَالَهُ أَبُو عُثْمَانَ عَنْ سَعْدٍ,['bukhari-02669'],[],[]
6f4e97449282445503392a332dd9a844,bukhari-باب وجوب النفير وما يجب من الجهاد والنيه,bukhari-01040,islamweb-0000,كتاب الجهاد والسير,,,,باب وجوب النفير وما يجب من الجهاد والنية,بَاب وُجُوبِ النَّفِيرِ وَمَا يَجِبُ مِنْ الْجِهَادِ وَالنِّيَّةِ وَقَوْلِ اللَّهِ عَزَّ وَجَلَّ انْفِرُوا خِفَافًا وَثِقَالًا وَجَاهِدُوا بِأَمْوَالِكُمْ وَأَنْفُسِكُمْ فِي سَبِيلِ اللَّهِ ذَلِكُمْ خَيْرٌ لَكُمْ إِنْ كُنْتُمْ تَعْلَمُونَ لَوْ كَانَ عَرَضًا قَرِيبًا وَسَفَرًا قَاصِدًا لَاتَّبَعُوكَ وَلَكِنْ بَعُدَتْ عَلَيْهِمْ الشُّقَّةُ وَسَيَحْلِفُونَ [ ص: 1040 ] بِاللَّهِ الْآيَةَ وَقَوْلِهِ يَا أَيُّهَا الَّذِينَ آمَنُوا مَا لَكُمْ إِذَا قِيلَ لَكُمْ انْفِرُوا فِي سَبِيلِ اللَّهِ اثَّاقَلْتُمْ إِلَى الْأَرْضِ أَرَضِيتُمْ بِالْحَيَاةِ الدُّنْيَا مِنْ الْآخِرَةِ إِلَى قَوْلِهِ عَلَى كُلِّ شَيْءٍ قَدِيرٌ يُذْكَرُ عَنْ ابْنِ عَبَّاسٍ انْفِرُوا ثُبَاتٍ سَرَايَا مُتَفَرِّقِينَ يُقَالُ أَحَدُ الثُّبَاتِ ثُبَةٌ,['bukhari-02670'],"['1c71b41565d79f415a0914e60264a039', '916f05df4758306b16270212dd00784e', 'aa2e18aa2fe58610ca886026622ef136']",[]
93b4521f15eb5e4a1eb009c906a482e2,bukhari-باب الكافر يقتل المسلم ثم يسلم فيسدد بعد ويقتل,bukhari-01041,islamweb-0000,كتاب الجهاد والسير,,,,باب الكافر يقتل المسلم ثم يسلم فيسدد بعد ويقتل,,"['bukhari-02671', 'bukhari-02672']",[],[]
b89c241fc82c2853a82ec36e9f025386,bukhari-باب من اختار الغزو علي الصوم,bukhari-01041,islamweb-0000,كتاب الجهاد والسير,,,,باب من اختار الغزو على الصوم,بَاب مَنْ اخْتَارَ الْغَزْوَ عَلَى الصَّوْمِ,['bukhari-02673'],[],[]
77631526eca111d3d7a78ba24c2149ff,bukhari-باب الشهاده سبع سوي القتل,bukhari-01041,islamweb-0000,كتاب الجهاد والسير,,,,باب الشهادة سبع سوى القتل,,"['bukhari-02674', 'bukhari-02675']",[],[]
41e5e293a78203b6e137346d0b6a4465,bukhari-باب قول الله تعالي لا يستوي القاعدون من المومنين غير اولي الضرر والمجاهدون في سبيل الله,bukhari-01042,islamweb-0000,كتاب الجهاد والسير,,,,باب قول الله تعالى لا يستوي القاعدون من المؤمنين غير أولي الضرر والمجاهدون في سبيل الله,,"['bukhari-02677', 'bukhari-02676']",[],[]
1a9b8e79313e71a5d5339f653bcafca1,bukhari-باب الصبر عند القتال,bukhari-01043,islamweb-0000,كتاب الجهاد والسير,,,,باب الصبر عند القتال,بَاب الصَّبْرِ عِنْدَ الْقِتَالِ 2678 حَدَّثَنِي عَبْدُ اللَّهِ بْنُ مُحَمَّدٍ حَدَّثَنَا مُعَاوِيَةُ بْنُ عَمْرٍو حَدَّثَنَا أَبُو إِسْحَاقَ عَنْ [ ص: 1043 ] مُوسَى بْنِ عُقْبَةَ عَنْ سَالِمٍ أَبِي النَّضْرِ أَنَّ عَبْدَ اللَّهِ بْنَ أَبِي أَوْفَى كَتَبَ فَقَرَأْتُهُ إِنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِذَا لَقِيتُمُوهُمْ فَاصْبِرُوا,['bukhari-00000'],[],[]
6fa21cb8639a45b539eea33f7ec12683,bukhari-باب التحريض علي القتال,bukhari-01043,islamweb-0000,كتاب الجهاد والسير,,,,باب التحريض على القتال,بَاب التَّحْرِيضِ عَلَى الْقِتَالِ وَقَوْلِهِ تَعَالَى حَرِّضْ الْمُؤْمِنِينَ عَلَى الْقِتَالِ,['bukhari-02679'],['32e42c9b667aae67cd6177a9a7a667dc'],[]
bef5910352570fbae06d5b2e35ea2972,bukhari-باب حفر الخندق,bukhari-01044,islamweb-0000,كتاب الجهاد والسير,,,,باب حفر الخندق,,"['bukhari-02680', 'bukhari-02681', 'bukhari-02682']",[],[]
f97a81e8c0fda3fe55d939d934bdb091,bukhari-باب من حبسه العذر عن الغزو,bukhari-01044,islamweb-0000,كتاب الجهاد والسير,,,,باب من حبسه العذر عن الغزو,,"['bukhari-02683', 'bukhari-02684']",[],[]
f78bc11993a3bc7f73e8a4e125b20769,bukhari-باب فضل الصوم في سبيل الله,bukhari-01044,islamweb-0000,كتاب الجهاد والسير,,,,باب فضل الصوم في سبيل الله,بَاب فَضْلِ الصَّوْمِ فِي سَبِيلِ اللَّهِ,['bukhari-02685'],[],[]
e124e74ac11cf841eac2477011b5d428,bukhari-باب فضل النفقه في سبيل الله,bukhari-01045,islamweb-0000,كتاب الجهاد والسير,,,,باب فضل النفقة في سبيل الله,,"['bukhari-02687', 'bukhari-00000']",[],[]
f05bd582e14f720a319cde2e384ec828,bukhari-باب فضل من جهز غازيا او خلفه بخير,bukhari-01046,islamweb-0000,كتاب الجهاد والسير,,,,باب فضل من جهز غازيا أو خلفه بخير,,"['bukhari-02688', 'bukhari-02689']",[],[]
7179ab51670739efcb837d53be35939e,bukhari-باب التحنط عند القتال,bukhari-01046,islamweb-0000,كتاب الجهاد والسير,,,,باب التحنط عند القتال,بَاب التَّحَنُّطِ عِنْدَ الْقِتَالِ,['bukhari-02690'],[],[]
f8bf3210f8b2fd979776ec9e18473d3b,bukhari-باب فضل الطليعه,bukhari-01047,islamweb-0000,كتاب الجهاد والسير,,,,باب فضل الطليعة,بَاب فَضْلِ الطَّلِيعَةِ,['bukhari-02691'],[],[]
4df149c0806e244ddfc66a507c55288c,bukhari-باب هل يبعث الطليعه وحده,bukhari-01047,islamweb-0000,كتاب الجهاد والسير,,,,باب هل يبعث الطليعة وحده,بَاب هَلْ يُبْعَثُ الطَّلِيعَةُ وَحْدَهُ,['bukhari-02692'],[],[]
950244fa92d0bb2d6d05979f23e31700,bukhari-باب سفر الاثنين,bukhari-01047,islamweb-0000,كتاب الجهاد والسير,,,,باب سفر الاثنين,,['bukhari-02693'],[],[]
01485434011c6dfadfce8a86bccdfc19,bukhari-باب الخيل معقود في نواصيها الخير الي يوم القيامه,bukhari-01048,islamweb-0000,كتاب الجهاد والسير,,,,باب الخيل معقود في نواصيها الخير إلى يوم القيامة,2696 [ ص: 1048 ] حَدَّثَنَا مُسَدَّدٌ حَدَّثَنَا يَحْيَى عَنْ شُعْبَةَ عَنْ أَبِي التَّيَّاحِ عَنْ أَنَسِ بْنِ مَالِكٍ رَضِيَ اللَّهُ عَنْهُ قَالَ قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْبَرَكَةُ فِي نَوَاصِي الْخَيْلِ,"['bukhari-02694', 'bukhari-02695', 'bukhari-00000']",[],[]
d238bd35494a396a1a4a2937a6c61373,bukhari-باب الجهاد ماض مع البر والفاجر,bukhari-01048,islamweb-0000,كتاب الجهاد والسير,,,,باب الجهاد ماض مع البر والفاجر,بَاب الْجِهَادُ مَاضٍ مَعَ الْبَرِّ وَالْفَاجِرِ لِقَوْلِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْخَيْلُ مَعْقُودٌ فِي نَوَاصِيهَا الْخَيْرُ إِلَى يَوْمِ الْقِيَامَةِ,['bukhari-02697'],[],[]
af1788d6b1fbf1f5ee63c560ada12bef,bukhari-باب من احتبس فرسا في سبيل الله,bukhari-01048,islamweb-0000,كتاب الجهاد والسير,,,,باب من احتبس فرسا في سبيل الله,بَاب مَنْ احْتَبَسَ فَرَسًا فِي سَبِيلِ اللَّهِ لِقَوْلِهِ تَعَالَى وَمِنْ رِبَاطِ الْخَيْلِ,['bukhari-02698'],['be5553dae8e085afd6cdeef2294f3337'],[]
54b7a5c13b45cca82e05e46086a6bd2d,bukhari-باب اسم الفرس والحمار,bukhari-01049,islamweb-0000,كتاب الجهاد والسير,,,,باب اسم الفرس والحمار,,"['bukhari-02699', 'bukhari-02700', 'bukhari-02702', 'bukhari-00000']",[],[]
705fabdfe4f40812cbd979a513f181ba,bukhari-باب ما يذكر من شوم الفرس,bukhari-01050,islamweb-0000,كتاب الجهاد والسير,,,,باب ما يذكر من شؤم الفرس,2704 [ ص: 1050 ] حَدَّثَنَا عَبْدُ اللَّهِ بْنُ مَسْلَمَةَ عَنْ مَالِكٍ عَنْ أَبِي حَازِمِ بْنِ دِينَارٍ عَنْ سَهْلِ بْنِ سَعْدٍ السَّاعِدِيِّ رَضِيَ اللَّهُ عَنْهُ أَنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِنْ كَانَ فِي شَيْءٍ فَفِي الْمَرْأَةِ وَالْفَرَسِ وَالْمَسْكَنِ,"['bukhari-02703', 'bukhari-00000']",[],[]
407869154db75d158966e6aaaabe407b,bukhari-باب الخيل لثلاثه,bukhari-01050,islamweb-0000,كتاب الجهاد والسير,,,,باب الخيل لثلاثة,بَاب الْخَيْلُ لِثَلَاثَةٍ وَقَوْلُهُ تَعَالَى وَالْخَيْلَ وَالْبِغَالَ وَالْحَمِيرَ لِتَرْكَبُوهَا وَزِينَةً وَيَخْلُقُ مَا لَا تَعْلَمُونَ,['bukhari-02705'],['7382e259d30e34d699eac98262f54cf3'],[]
b9ba178d10e5663c715c6402b98bdc51,bukhari-باب من ضرب دابه غيره في الغزو,bukhari-01051,islamweb-0000,كتاب الجهاد والسير,,,,باب من ضرب دابة غيره في الغزو,بَاب مَنْ ضَرَبَ دَابَّةَ غَيْرِهِ فِي الْغَزْوِ,['bukhari-02706'],[],[]
ab0d6e898e8e6d9b82133f43ca28b304,bukhari-باب الركوب علي الدابه الصعبه والفحوله من الخيل,bukhari-01051,islamweb-0000,كتاب الجهاد والسير,,,,باب الركوب على الدابة الصعبة والفحولة من الخيل,بَاب الرُّكُوبِ عَلَى الدَّابَّةِ الصَّعْبَةِ وَالْفُحُولَةِ مِنْ الْخَيْلِ وَقَالَ رَاشِدُ بْنُ سَعْدٍ كَانَ السَّلَفُ يَسْتَحِبُّونَ الْفُحُولَةَ لِأَنَّهَا أَجْرَى وَأَجْسَرُ,['bukhari-02707'],[],[]
119ceb48d74870105246a0e0485eec81,bukhari-باب سهام الفرس,bukhari-01051,islamweb-0000,كتاب الجهاد والسير,,,,باب سهام الفرس,بَاب سِهَامِ الْفَرَسِ,['bukhari-02708'],[],[]
4402dc1d55714e061abcef4bbb14b423,bukhari-باب من قاد دابه غيره في الحرب,bukhari-01052,islamweb-0000,كتاب الجهاد والسير,,,,باب من قاد دابة غيره في الحرب,بَاب مَنْ قَادَ دَابَّةَ غَيْرِهِ فِي الْحَرْبِ,['bukhari-02709'],[],[]
45eb75d4b0e9e0fa2893089681971c99,bukhari-باب الركاب والغرز للدابه,bukhari-01052,islamweb-0000,كتاب الجهاد والسير,,,,باب الركاب والغرز للدابة,بَاب الرِّكَابِ وَالْغَرْزِ للدَّابَّةِ 2710 حَدَّثَنِي عُبَيْدُ بْنُ إِسْمَاعِيلَ عَنْ أَبِي أُسَامَةَ عَنْ عُبَيْدِ اللَّهِ عَنْ نَافِعٍ عَنْ ابْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَنَّهُ كَانَ إِذَا أَدْخَلَ رِجْلَهُ فِي الْغَرْزِ وَاسْتَوَتْ بِهِ نَاقَتُهُ قَائِمَةً أَهَلَّ مِنْ عِنْدِ مَسْجِدِ ذِي الْحُلَيْفَةِ,['bukhari-00000'],[],[]
fb986168552364c4d2ff02f5c3adf064,bukhari-باب ركوب الفرس العري,bukhari-01052,islamweb-0000,كتاب الجهاد والسير,,,,باب ركوب الفرس العري,بَاب رُكُوبِ الْفَرَسِ الْعُرْيِ,['bukhari-02711'],[],[]
4652119421bcc0f6a82c82c4033c7a36,bukhari-باب الفرس القطوف,bukhari-01052,islamweb-0000,كتاب الجهاد والسير,,,,باب الفرس القطوف,بَاب الْفَرَسِ الْقَطُوفِ,['bukhari-02712'],[],[]
044f30854da9c42b6afce647adabeaeb,bukhari-باب السبق بين الخيل,bukhari-01053,islamweb-0000,كتاب الجهاد والسير,,,,باب السبق بين الخيل,بَاب السَّبْقِ بَيْنَ الْخَيْلِ,['bukhari-02713'],[],[]
65c5beef6b0c2c7ba2a0b177683edaff,bukhari-باب اضمار الخيل للسبق,bukhari-01053,islamweb-0000,كتاب الجهاد والسير,,,,باب إضمار الخيل للسبق,بَاب إِضْمَارِ الْخَيْلِ لِلسَّبْقِ,['bukhari-02714'],[],[]
be3b0ffa4e056322362912794aefe735,bukhari-باب غايه السبق للخيل المضمره,bukhari-01053,islamweb-0000,كتاب الجهاد والسير,,,,باب غاية السبق للخيل المضمرة,بَاب غَايَةِ السَّبْقِ لِلْخَيْلِ الْمُضَمَّرَةِ,['bukhari-02715'],[],[]
8c3073075d7a0f4e1cae7ee08794facb,bukhari-باب ناقه النبي صلي الله عليه وسلم,bukhari-01054,islamweb-0000,كتاب الجهاد والسير,,,,باب ناقة النبي صلى الله عليه وسلم,,"['bukhari-02717', 'bukhari-02716']",[],[]
836ff554dc70c6a5e3d0b22aceebb022,bukhari-باب بغله النبي صلي الله عليه وسلم البيضاء,bukhari-01054,islamweb-0000,كتاب الجهاد والسير,,,,باب بغلة النبي صلى الله عليه وسلم البيضاء,,"['bukhari-02719', 'bukhari-02718']",[],[]
655f7ae9f7482cff30228acd1af17243,bukhari-باب جهاد النساء,bukhari-01055,islamweb-0000,كتاب الجهاد والسير,,,,باب جهاد النساء,,"['bukhari-02721', 'bukhari-02720']",[],[]
ef214d5ba1590e16110ce45df37bd311,bukhari-باب غزو المراه في البحر,bukhari-01055,islamweb-0000,كتاب الجهاد والسير,,,,باب غزو المرأة في البحر,بَاب غَزْوِ الْمَرْأَةِ فِي الْبَحْرِ,['bukhari-02722'],[],[]
6f39e0bbe8fcf17110f43a0b0dfbe13b,bukhari-باب حمل الرجل امراته في الغزو دون بعض نسايه,bukhari-01055,islamweb-0000,كتاب الجهاد والسير,,,,باب حمل الرجل امرأته في الغزو دون بعض نسائه,بَاب حَمْلِ الرَّجُلِ امْرَأَتَهُ فِي الْغَزْوِ دُونَ بَعْضِ نِسَائِهِ,['bukhari-02723'],[],[]
52bf21ff130d48048ca9a3a9a9412ad6,bukhari-باب غزو النساء وقتالهن مع الرجال,bukhari-01056,islamweb-0000,كتاب الجهاد والسير,,,,باب غزو النساء وقتالهن مع الرجال,بَاب غَزْوِ النِّسَاءِ وَقِتَالِهِنَّ مَعَ الرِّجَالِ,['bukhari-02724'],[],[]
35a97a7e422c45d99894abdcfd68eee0,bukhari-باب حمل النساء القرب الي الناس في الغزو,bukhari-01056,islamweb-0000,كتاب الجهاد والسير,,,,باب حمل النساء القرب إلى الناس في الغزو,بَاب حَمْلِ النِّسَاءِ الْقِرَبَ إِلَى النَّاسِ فِي الْغَزْوِ,['bukhari-02725'],[],[]
564cbb4b3cd1a4b773b54b5434528aa4,bukhari-باب مداواه النساء الجرحي في الغزو,bukhari-01056,islamweb-0000,كتاب الجهاد والسير,,,,باب مداواة النساء الجرحى في الغزو,بَاب مُدَاوَاةِ النِّسَاءِ الْجَرْحَى فِي الْغَزْوِ,['bukhari-02726'],[],[]
88853469cee381fe86558d6fab9a8f7e,bukhari-باب رد النساء الجرحي والقتلي الي المدينه,bukhari-01056,islamweb-0000,كتاب الجهاد والسير,,,,باب رد النساء الجرحى والقتلى إلى المدينة,بَاب رَدِّ النِّسَاءِ الْجَرْحَى وَالْقَتْلَى إِلَى الْمَدِينَةِ,['bukhari-02727'],[],[]
d24cfeddeba5378c71a95cce2fa71ab6,bukhari-باب نزع السهم من البدن,bukhari-01057,islamweb-0000,كتاب الجهاد والسير,,,,باب نزع السهم من البدن,بَاب نَزْعِ السَّهْمِ مِنْ الْبَدَنِ,['bukhari-02728'],[],[]
8822575913f3eee8ebc3fc19cd89f76b,bukhari-باب الحراسه في الغزو في سبيل الله,bukhari-01058,islamweb-0000,كتاب الجهاد والسير,,,,باب الحراسة في الغزو في سبيل الله,,"['bukhari-02730', 'bukhari-02729']",[],[]
2d41e70fbe5c1939dfc938ed5fad18de,bukhari-باب فضل الخدمه في الغزو,bukhari-01059,islamweb-0000,كتاب الجهاد والسير,,,,باب فضل الخدمة في الغزو,,"['bukhari-02732', 'bukhari-02733', 'bukhari-02731']",[],[]
02f038c7d3d476018b3843815c590230,bukhari-باب فضل من حمل متاع صاحبه في السفر,bukhari-01059,islamweb-0000,كتاب الجهاد والسير,,,,باب فضل من حمل متاع صاحبه في السفر,بَاب فَضْلِ مَنْ حَمَلَ مَتَاعَ صَاحِبِهِ فِي السَّفَرِ 2734 حَدَّثَنِي إِسْحَاقُ بْنُ نَصْرٍ حَدَّثَنَا عَبْدُ الرَّزَّاقِ عَنْ مَعْمَرٍ عَنْ هَمَّامٍ عَنْ أَبِي هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ كُلُّ سُلَامَى عَلَيْهِ صَدَقَةٌ كُلَّ يَوْمٍ يُعِينُ الرَّجُلَ فِي دَابَّتِهِ يُحَامِلُهُ عَلَيْهَا أَوْ يَرْفَعُ عَلَيْهَا مَتَاعَهُ صَدَقَةٌ وَالْكَلِمَةُ الطَّيِّبَةُ وَكُلُّ خَطْوَةٍ يَمْشِيهَا إِلَى الصَّلَاةِ صَدَقَةٌ وَدَلُّ الطَّرِيقِ صَدَقَةٌ,['bukhari-00000'],[],[]
787259ff2dba4f99c8a808c3b78a8d41,bukhari-باب فضل رباط يوم في سبيل الله,bukhari-01059,islamweb-0000,كتاب الجهاد والسير,,,,باب فضل رباط يوم في سبيل الله,بَاب فَضْلِ رِبَاطِ يَوْمٍ فِي سَبِيلِ اللَّهِ وَقَوْلِ اللَّهِ تَعَالَى يَا أَيُّهَا الَّذِينَ آمَنُوا اصْبِرُوا وَصَابِرُوا وَرَابِطُوا وَاتَّقُوا اللَّهَ لَعَلَّكُمْ تُفْلِحُونَ,['bukhari-02735'],['942323bea9deddcf999c370fe3af03f3'],[]
c8c09d1327718890df943e2aedfa2c71,bukhari-باب من غزا بصبي للخدمه,bukhari-01060,islamweb-0000,كتاب الجهاد والسير,,,,باب من غزا بصبي للخدمة,بَاب مَنْ غَزَا بِصَبِيٍّ لِلْخِدْمَةِ,['bukhari-02736'],[],[]
cb54654c1fad1f0a5ccca63b651d7888,bukhari-باب ركوب البحر,bukhari-01060,islamweb-0000,كتاب الجهاد والسير,,,,باب ركوب البحر,بَاب رُكُوبِ الْبَحْرِ,['bukhari-02737'],[],[]
166b09d911c87e650891f66293094018,bukhari-باب من استعان بالضعفاء والصالحين في الحرب,bukhari-01061,islamweb-0000,كتاب الجهاد والسير,,,,باب من استعان بالضعفاء والصالحين في الحرب,,"['bukhari-02740', 'bukhari-02739']",[],[]
ed7419d28c04a0e0b0f39a1fa07c16e8,bukhari-باب لا يقول فلان شهيد,bukhari-01062,islamweb-0000,كتاب الجهاد والسير,,,,باب لا يقول فلان شهيد,بَاب لَا يَقُولُ فُلَانٌ شَهِيدٌ قَالَ أَبُو هُرَيْرَةَ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ اللَّهُ أَعْلَمُ بِمَنْ يُجَاهِدُ فِي سَبِيلِهِ وَاللَّهُ أَعْلَمُ بِمَنْ يُكْلَمُ فِي سَبِيلِهِ,['bukhari-02742'],[],[]
d33f3eb0843099b6102ccd01bba4f3db,bukhari-باب التحريض علي الرمي,bukhari-01063,islamweb-0000,كتاب الجهاد والسير,,,,باب التحريض على الرمي,[ ص: 1063 ],"['bukhari-02744', 'bukhari-02743']",[],[]
7198742818feae88ce7ad8a6b062c3c1,bukhari-باب اللهو بالحراب ونحوها,bukhari-01063,islamweb-0000,كتاب الجهاد والسير,,,,باب اللهو بالحراب ونحوها,بَاب اللَّهْوِ بِالْحِرَابِ وَنَحْوِهَا,['bukhari-02745'],[],[]
4cafc04b1a54cc05969fccdc71773759,bukhari-باب المجن ومن يترس بترس صاحبه,bukhari-01064,islamweb-0000,كتاب الجهاد والسير,,,,باب المجن ومن يترس بترس صاحبه,,"['bukhari-02749', 'bukhari-02746', 'bukhari-02748', 'bukhari-02747']",[],[]
9228c3a08cb3d3136fa0f91e3484eca8,bukhari-باب الدرق,bukhari-01064,islamweb-0000,كتاب الجهاد والسير,,,,باب الدرق,بَاب الدَّرَقِ,['bukhari-02750'],[],[]
18a185ab1bbbbaa8dc0fd68dc43e9769,bukhari-باب الحمايل وتعليق السيف بالعنق,bukhari-01065,islamweb-0000,كتاب الجهاد والسير,,,,باب الحمائل وتعليق السيف بالعنق,[ ص: 1065 ] بَاب الْحَمَائِلِ وَتَعْلِيقِ السَّيْفِ بِالْعُنُقِ,['bukhari-02751'],[],[]
23893335d2fc3521777bd578668a236a,bukhari-باب ما جاء في حليه السيوف,bukhari-01065,islamweb-0000,كتاب الجهاد والسير,,,,باب ما جاء في حلية السيوف,بَاب مَا جَاءَ فِي حِلْيَةِ السُّيُوفِ,['bukhari-02752'],[],[]
d746f782e3787924fcb91dbca0a88b6a,bukhari-باب من علق سيفه بالشجر في السفر عند القايله,bukhari-01066,islamweb-0000,كتاب الجهاد والسير,,,,باب من علق سيفه بالشجر في السفر عند القائلة,بَاب مَنْ عَلَّقَ سَيْفَهُ بِالشَّجَرِ فِي السَّفَرِ عِنْدَ الْقَائِلَةِ,['bukhari-02753'],[],[]
02bb5ffd5422babfe94679a846f7f36a,bukhari-باب لبس البيضه,bukhari-01066,islamweb-0000,كتاب الجهاد والسير,,,,باب لبس البيضة,بَاب لُبْسِ الْبَيْضَةِ,['bukhari-02754'],[],[]
50ef5de38fafbd4d2d9bcb2c7d93a9fc,bukhari-باب من لم ير كسر السلاح عند الموت,bukhari-01066,islamweb-0000,كتاب الجهاد والسير,,,,باب من لم ير كسر السلاح عند الموت,بَاب مَنْ لَمْ يَرَ كَسْرَ السِّلَاحِ عِنْدَ الْمَوْتِ,['bukhari-02755'],[],[]
1003f485e1c3a6187a50182a0ce7e624,bukhari-باب تفرق الناس عن الامام عند القايله والاستظلال بالشجر,bukhari-01066,islamweb-0000,كتاب الجهاد والسير,,,,باب تفرق الناس عن الإمام عند القائلة والاستظلال بالشجر,بَاب تَفَرُّقِ النَّاسِ عَنْ الْإِمَامِ عِنْدَ الْقَائِلَةِ وَالِاسْتِظْلَالِ بِالشَّجَرِ,['bukhari-02756'],[],[]
c4430735fbd0ee2325dd4a997a7f612b,bukhari-باب ما قيل في الرماح,bukhari-01067,islamweb-0000,كتاب الجهاد والسير,,,,باب ما قيل في الرماح,[ ص: 1067 ] بَاب مَا قِيلَ فِي الرِّمَاحِ وَيُذْكَرُ عَنْ ابْنِ عُمَرَ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ جُعِلَ رِزْقِي تَحْتَ ظِلِّ رُمْحِي وَجُعِلَ الذِّلَّةُ وَالصَّغَارُ عَلَى مَنْ خَالَفَ أَمْرِي,['bukhari-02757'],[],[]
